source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
4979645319900902656,9.098646554932722,-45.30952189639122,5004.0,15.539147,16.010397,14.916611,intra,15.49577297545154
4979648584076048256,9.07461891586606,-45.267179189564665,6197.0,15.202999,15.493826,14.744222,intra,15.183188861549505
4979468294232015744,11.364299617497606,-45.36973033401725,,19.980198,20.346855,19.409008,intra,19.942655504564712
4979269145189156736,9.05537996596695,-45.36963520045207,,20.01544,20.57199,19.306786,intra,19.97634783451014
4979597250626930560,9.087831313359557,-45.39455079433934,,17.779074,18.3375,17.07437,intra,17.73985745472036
4979596185475040512,9.111333616846279,-45.42988338612548,,21.12506,,,intra,
4979596941389283072,9.120612315960324,-45.40501156969546,,17.122147,17.469566,16.579157,intra,17.088037954801845
4979597010108759424,9.121301217995365,-45.40020474393578,4329.9,10.300373,11.035207,9.501151,intra,10.29404131361002
4979221595607577728,9.080234213947735,-45.42911365447035,5639.7,14.453364,14.812197,13.938406,intra,14.420629236577405
4979597250626929792,9.092448426724703,-45.380166005134996,,20.48679,21.032494,19.011051,intra,20.637861085908575
4979648687155261824,9.09370476552441,-45.25308720673749,,21.005966,,,intra,
4979645285541168640,9.068611322103804,-45.33607349911423,,20.570992,20.680288,19.889015,intra,20.546340080058673
4979648858953955584,9.063836808990121,-45.24743293457879,,20.737785,21.328619,19.490408,intra,20.813281284120254
4979644563986661376,9.088313452078614,-45.330142306998695,,20.224442,20.815693,19.445177,intra,20.19415711062512
4979273233998041600,9.034108287802674,-45.2966359962176,,19.543634,19.91919,18.729408,intra,19.50118807277942
4979273302717520896,9.02845568405451,-45.28768378946116,,20.758944,20.57354,18.955086,intra,20.770230214050905
4979270248997105920,9.056428988161949,-45.30920303204918,4962.75,16.308645,16.840113,15.637349,intra,16.266607414645943
4979270313420279424,9.05020713725608,-45.3005307149785,,19.760504,20.676548,18.703379,intra,19.889605645737635
4979268943327049344,9.051181591318022,-45.37752252163237,3835.0234,16.619843,17.703083,15.582118,intra,16.8210599584639
4979270042838676480,9.04495974685664,-45.335840162974044,4300.012,14.159884,14.973391,13.287394,intra,14.188007725881615
4979273268357784448,9.050744223301702,-45.28270352928661,,18.737177,19.31509,18.00545,intra,18.701198821783716
4979644250452020864,9.078688536188226,-45.36430086975272,,20.297468,20.776194,19.47549,intra,20.260794078300673
4979274333509681664,9.01818652743152,-45.25109357284489,,20.083246,20.887335,18.894346,intra,20.221185184397743
4979644186027931008,9.09207406751214,-45.36778088407267,,21.196802,,,intra,
4979644289107141632,9.101950338432179,-45.35304171841897,,20.570282,21.482054,19.400888,intra,20.75064853640508
4979644284811766912,9.107395600674494,-45.35427462748306,,21.07608,,,intra,
4979644456610456320,9.073221748834241,-45.359391744947544,,19.805206,20.056892,19.281301,intra,19.782318381039296
4979270313420279040,9.044450192166256,-45.30160881572433,,20.045702,21.04715,18.787062,intra,20.328445050493055
4979596975747414144,9.101289845093751,-45.40998561205226,,20.813667,21.421377,19.689272,intra,20.854734226746356
4979221595605793536,9.067422823868217,-45.44245948236127,,20.978188,21.331503,19.626667,intra,21.01145594694889
4979268939030724352,9.063667302469824,-45.380484368486314,,18.05845,18.625275,17.346758,intra,18.020200427862747
4979268904670986112,9.044749089579279,-45.379906822725204,,20.28984,21.137568,19.091604,intra,20.452652942008935
4979268943325256704,9.066351291465125,-45.3746775123917,,21.069405,,,intra,
4979644667064750592,9.109855275398456,-45.32169353234453,,21.281778,,,intra,
4979648721513361920,9.1045231180395,-45.25298685735708,,21.450014,,,intra,
4979648682858357376,9.094702269035757,-45.254727562312965,,18.867752,19.672544,17.995594,intra,18.893475501988746
4979273268357853568,9.037413999373113,-45.29426793372156,,20.496489,21.094683,18.963789,intra,20.70307592695861
4979269974117795328,9.050339122092987,-45.3467290751575,,19.226528,19.612068,18.666868,intra,19.188519646924885
4979596082395221632,9.108123395270022,-45.44061302076852,,21.259533,,,intra,
4979273611955174400,9.037949209515155,-45.25637844241976,,19.175034,19.91488,18.268562,intra,19.192965195399054
4979645319899272960,9.09871930017178,-45.31139471767773,,20.730078,21.037106,19.807442,intra,20.68910822485301
4979468397312499456,11.387209997535544,-45.35401103278418,,20.5069,21.297976,19.378626,intra,20.61326692618078
4979273611955172736,9.028084390733502,-45.26290330868235,,20.282742,21.35953,18.958681,intra,20.662269304615783
4979645594777175424,9.095036220254489,-45.2818658862564,,20.593864,20.768991,19.766308,intra,20.55284810102342
4979597246329911936,9.085976502502561,-45.39681035660427,,20.184645,21.191484,18.888636,intra,20.49523034110436
4979645418683170176,9.112392146565014,-45.30220468375947,,18.534414,20.026245,17.297844,intra,19.19944058717949
4979270244700797824,9.05520270880465,-45.31660305049411,,18.72515,19.466043,17.884342,intra,18.728305944586594
4979596937092254208,9.118326307589328,-45.415355632607714,,20.795862,21.311943,19.439272,intra,20.883976987253245
4979644181732535296,9.080010068224171,-45.37738800420962,,18.951426,19.206955,18.459402,intra,18.931866793105293
4979596112458523520,9.121393975242853,-45.43685885469217,,19.806175,20.440933,18.898308,intra,19.801463320594408
4979274333509680896,9.016572911562722,-45.25357423829772,,19.95145,20.777845,18.863743,intra,20.0556975657826
4979644460907447040,9.087810690388684,-45.348249929767654,5337.0,16.44121,16.846327,15.868923,intra,16.40137655828227
4979644490970211200,9.100079799468718,-45.335234023650884,,21.005379,,,intra,
