source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
6328112661109256832,216.59341846517356,-9.796144125430947,,18.278648,19.261711,17.266323,intra,18.41767405681447
6328093763253104128,216.53458670806472,-9.94197164849465,,19.742249,20.216682,19.138884,intra,19.69906726347081
6328112661109256192,216.59040445045963,-9.798090780210254,,19.341316,20.303476,18.255686,intra,19.505019194142466
6328099539984114048,216.60525289236304,-9.929736492934454,5377.0,17.064083,17.491495,16.479008,intra,17.02266886751551
6328114172937747456,216.61575291349982,-9.781971793692843,,20.357817,20.944143,19.046991,intra,20.455336440371326
6328114928851992192,216.60559753175835,-9.780852097110188,,19.125511,19.251188,18.688063,intra,19.132965300687832
6328100055380196480,216.6046976372519,-9.865115648343957,,19.554043,18.748022,17.347408,intra,19.527200864594917
6328113520102720640,216.5906106333951,-9.773409125256931,,19.933006,20.589964,19.10681,intra,19.91781699649178
6328116582413588480,216.51703494873294,-9.777159242339618,,20.519388,20.986328,19.499321,intra,20.50482407842657
6328100055380195840,216.61552049791322,-9.869207337471616,5369.5,16.474836,16.863403,15.922833,intra,16.43711887867388
6328093389590242176,216.5261964857252,-9.948583243184654,,20.96988,20.865084,19.792734,intra,20.9267857332135
6328112287446233600,216.60827292231653,-9.831421743823526,,20.077908,21.134178,19.112333,intra,20.2291683964829
6328113245223798656,216.51441758962534,-9.789769601157948,5299.0,15.609244,16.017605,15.034171,intra,15.569108294621616
6328112253086493696,216.5915123406994,-9.843273738024582,,19.234089,,,intra,
6328100433337319424,216.6161684537131,-9.857193336900572,,19.123205,18.565708,17.117739,intra,19.10264574809401
6328093522734928128,216.57080430448434,-9.958148992726265,,18.509825,18.812862,18.042402,intra,18.48752992309902
6328114933146919424,216.6013348002103,-9.775090515509005,,20.456804,,,intra,
6328113249519005312,216.5217243479938,-9.786785938927146,,20.604753,21.576332,19.256992,intra,20.926436268058616
6328099570048898432,216.61239509674994,-9.918293511397213,,18.776329,19.536572,17.972885,intra,18.77575957447579
6328092599316249344,216.62048194066608,-9.972911356257457,,21.176962,,,intra,
6328113726261151744,216.5793842856105,-9.767147428377346,,20.12895,20.882004,19.287817,intra,20.134787841548267
6328100021019628928,216.59737695684143,-9.873344733578296,,20.34146,21.16178,19.22331,intra,20.455694195181096
6328092698101200768,216.59729295523005,-9.972453578282614,,20.5056,20.381659,19.57609,intra,20.479401774103764
6328093144777799040,216.53620236718075,-9.974379626880003,,18.47763,18.984861,17.86661,intra,18.434149967743114
6328093252151153280,216.51331219985065,-9.974442521970573,,19.744032,21.236412,18.571846,intra,20.34646668861453
6328092736755076096,216.572938765914,-9.964612638714462,,18.935038,19.408703,18.207407,intra,18.892950770522987
6328092491942764032,216.6131678946308,-9.983324789447853,,18.804533,19.286942,18.001305,intra,18.766765612735895
6328093454015458304,216.524496938776,-9.944065354402207,,18.137611,19.209684,17.109592,intra,18.327758737739124
6328093870626453888,216.54056568555905,-9.921416959732499,,20.097897,21.20092,19.12156,intra,20.27734279566856
6328114933146172672,216.60427009669021,-9.7695574796603,,20.96291,21.168234,20.276808,intra,20.928719699029035
6328113455677425152,216.59815197610362,-9.780932163897075,,20.373182,20.699203,19.0337,intra,20.39593333777622
6328093939346764032,216.57425629860896,-9.908983467128385,5332.0,15.107373,15.514456,14.535947,intra,15.067483227621945
6328092698101200896,216.59465574958645,-9.972035381526698,,19.657213,20.031279,18.887255,intra,19.61387179629642
6328112218726847744,216.61073043217837,-9.842227231071428,,21.06909,,,intra,
6328112665403445888,216.59229115716164,-9.807693438395452,,20.508305,20.699188,19.316696,intra,20.479339432049645
6328093110418060928,216.55168578085073,-9.973026679051998,,19.18454,19.645315,18.55546,intra,19.141204305718254
6328092698101198208,216.59403157126343,-9.977006353473051,,17.77683,18.916067,16.54893,intra,18.131823952121117
6328111634611194368,216.56627364648045,-9.893543372654461,,20.083212,20.347576,18.943695,intra,20.056769064493263
6328092839834417280,216.61303718036933,-9.952090854252654,,20.762947,21.695526,19.324286,intra,21.120880604587978
6328111806409991680,216.59256649618004,-9.865606576069327,,20.640728,21.104666,19.603016,intra,20.628606996238524
6328093041698578816,216.51318798473025,-9.982714067651456,,17.387367,17.6101,17.030357,intra,17.392049876490184
6328098784069152896,216.6188781107078,-9.931063244193554,,20.154905,21.08767,19.08653,intra,20.296552191713783
6328092354503811968,216.56175400683276,-9.98072194075385,,19.857515,21.001276,18.64738,intra,20.203109123595638
6328092599316249216,216.61936799547163,-9.97117777904706,,21.104473,,,intra,
6328092354503812480,216.56435438023465,-9.979833877288705,,19.96678,20.372286,19.435175,intra,19.929285128693564
6328092908554606976,216.60480603372346,-9.940803990643973,5822.6665,12.750541,13.079475,12.271742,intra,12.724113923115663
6328099883580782592,216.5784550574044,-9.900195041618984,,20.704367,21.178375,19.815823,intra,20.67324145596326
6328112046928889216,216.56602598516332,-9.855945646745658,5748.0,12.347106,12.699023,11.845151,intra,12.316132743196903
6328093355231206144,216.5227780242771,-9.961458113455178,,20.240147,20.639057,19.529402,intra,20.196678054979458
6328093385295977600,216.52502047939356,-9.952402849783766,,18.276453,18.894478,17.563091,intra,18.2423164375824
6328093355231206784,216.52015786286404,-9.959350251463356,,20.163488,20.146366,19.835835,intra,20.219824381878453
6328093557094669568,216.5566582922135,-9.950925638994025,5943.25,16.45449,16.768332,15.99299,intra,16.43163096327506
6328093561389637248,216.55163134685878,-9.947655742263771,,18.62373,17.884125,16.405474,intra,18.607819777033697
6328111737690518784,216.56197780468665,-9.860152845891667,,21.08141,,,intra,
6328092805474682880,216.59699535743079,-9.963337459707873,,20.848099,21.20309,20.195063,intra,20.806861811639664
6328093557094666624,216.55436483045784,-9.95795604400438,,18.9837,19.806112,17.834476,intra,19.112128609910926
6328092736755913472,216.57174522425342,-9.96529729958606,5776.0,15.284713,15.626001,14.785466,intra,15.25498770676904
6328112115647640448,216.5535678669019,-9.84470787752163,,21.125212,,,intra,
6328112901627419264,216.55117509434882,-9.820932734809197,,19.44748,19.918884,18.70483,intra,19.405853948779043
6328093419655713280,216.51266217416563,-9.95778573721367,,19.287893,19.636896,18.593332,intra,19.245443648192023
6328092835540161536,216.61871420023152,-9.9567452110983,,17.76782,18.14281,17.208437,intra,17.730503878657068
6328093045993559424,216.5146536495361,-9.979776951986308,5370.0,14.128365,14.525004,13.5704155,intra,14.089788206619133
6328099643062610560,216.61211194365032,-9.909037705801438,,20.619684,20.963161,18.960651,intra,20.761958651774826
6328112768482671616,216.5240566110931,-9.837710866443016,,20.866858,20.854149,19.753708,intra,20.82343246330023
6328092668036435328,216.5836176149279,-9.980604659755649,6206.3335,16.45726,16.743162,16.008976,intra,16.43936459873693
6328112253086493568,216.59151501925624,-9.843056818442008,,18.837145,19.55586,17.224636,intra,19.166950591790602
6328093870626575104,216.54193557852628,-9.92235856828409,,20.524647,,,intra,
6328092869899898496,216.59428137323013,-9.959037651547778,4872.27,15.758979,16.339973,15.039729,intra,15.722270218164914
6328093179137543936,216.5466113239628,-9.95919087960092,,17.494106,17.767351,17.059032,intra,17.479568107462224
6328093488375186048,216.5606282573277,-9.96570275779248,4903.0,17.060455,17.68409,16.323631,intra,17.029113365793624
6328093045993558400,216.52155691219212,-9.984311032004525,,19.223131,19.880632,18.444109,intra,19.20095472796091
6328093179137542016,216.53439314536163,-9.963718421027252,,19.73489,20.241175,19.245428,intra,19.694176319274916
6328099952301015936,216.6065902656011,-9.892515970248244,,20.683496,21.14522,19.171043,intra,20.813041010099056
6328112665403358464,216.59635974502098,-9.799252574021896,,19.380995,,,intra,
6328099643063333248,216.607216130627,-9.898304624599655,4382.0,17.0135,17.77242,16.154758,intra,17.024603443116344
6328112901626934528,216.5480617501115,-9.823622381687253,5442.5376,14.292554,14.6683235,13.754446,intra,14.25665460988562
