source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
6527123101800985344,348.97105699484143,-47.389981037993756,,21.133484,,,intra,
6527122826923232896,349.01954577747534,-47.42512866777116,,21.166378,,,intra,
6527122925706878592,349.00923687807807,-47.399582434583046,,20.015034,20.231255,19.503056,intra,19.997899656271205
6527122758203600640,348.98561303068436,-47.42177503450637,,21.169456,,,intra,
6527122895645412224,348.99807070233845,-47.41317686091718,,20.806385,21.093502,19.577599,intra,20.796744929494643
6527122998724627584,348.9686388217303,-47.406132833373576,,20.628485,21.183897,19.434988,intra,20.674568701723143
6527122105368699904,349.0330574706692,-47.419964955650904,,21.011927,,,intra,
6527122998724627456,348.97330348203974,-47.40704156205769,,17.14259,17.513716,16.603819,intra,17.106981725849856
6527123204883057920,348.96691997807585,-47.371478297565396,,17.90327,19.063097,16.812876,intra,18.1797776193833
6527123136160782464,348.97099660251297,-47.38393542902932,,21.26069,,,intra,
6527498722465111296,349.03036399285304,-47.33555898000106,,19.406357,18.681526,17.23661,intra,19.385360247941797
6527497416795052928,349.0465520020883,-47.413357664335386,,17.393362,19.006403,16.148884,intra,18.195843956005966
6527497451154791168,349.0579189398564,-47.40537286404821,,18.932089,19.686989,17.905613,intra,18.988325367874566
6527497519874267648,349.0699390411612,-47.37772431066943,6862.4746,11.6222105,11.907897,11.18735,intra,11.606063001416393
6527497485514529152,349.06742507735186,-47.39570553490088,,17.075006,18.907675,15.757628,intra,18.24559214403987
6527497519874267264,349.0787177390784,-47.386577620590856,,17.406435,17.737627,16.885698,intra,17.37564015622871
6527497382435313664,349.0762544279635,-47.41434551086185,4891.88,14.4318,14.979952,13.73015,intra,14.391828162850288
6527498447587204864,348.98095035191324,-47.372892574729796,,17.788042,18.265322,17.111658,intra,17.744819781713627
6527498207069035648,349.03587556698074,-47.38085924799982,,19.982843,20.326437,19.210752,intra,19.93936329336704
6527498275788512640,349.0139017285816,-47.36767853218754,5046.5,16.826246,17.41382,16.11157,intra,16.78968992261203
6527497657313219072,349.1218821617693,-47.376365359365295,5690.25,15.503195,15.829852,14.9960575,intra,15.474121066802878
6527497210636620160,349.11506775201514,-47.410889624505046,3627.0,15.9005785,16.965282,14.846302,intra,16.100729999623226
6527497657313218816,349.12533554602544,-47.37593059612112,,17.985136,18.500858,17.276186,intra,17.94394527717923
6527497657313218560,349.12519014667396,-47.38496052191924,4812.2197,16.479864,17.02619,15.752256,intra,16.44131571087039
6527499272220922496,349.1275991719354,-47.340668041944184,,18.576576,19.664385,17.464138,intra,18.822577437583643
6527497657313218688,349.1240300325723,-47.38477905708162,,17.330746,17.701723,16.69924,intra,17.28973857852779
6527497348075575168,349.07548018665307,-47.420833449492115,5375.0,16.863907,17.219093,16.313017,intra,16.828583020628848
6527494594999865216,349.1581262406103,-47.414728099443366,,19.95508,20.422153,18.834251,intra,19.959557617728635
6527497726032696576,349.1121315185948,-47.38046493745934,,19.877241,20.739252,18.433626,intra,20.189681633092547
6527497588593744896,349.0523400455146,-47.36563788410364,,18.659386,18.941364,18.147009,intra,18.63439568287359
6527498413227466240,349.01620254723986,-47.347220529400374,4508.79,16.938833,17.729624,16.071321,intra,16.95975178656093
6527494633656240512,349.16741244574155,-47.41189961257118,5743.0,13.777946,14.121833,13.279666,intra,13.74806507656061
6527494805454933120,349.16143468780183,-47.38320238517164,,20.345951,20.784264,19.264853,intra,20.336937239614617
6527497863471650176,349.1179135556372,-47.34828132217091,,17.501657,17.900639,16.93036,intra,17.462196874407905
6527494668015980288,349.1373915452483,-47.401902570878015,,19.196808,19.3898,18.710789,intra,19.186288361945852
