source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
5598738501710189824,117.55981732152142,-29.943791054234207,,19.171171,20.06748,18.11417,intra,19.291670085791186
5598737088657954816,117.53320875494474,-29.938205107589418,,18.023,19.084423,16.953762,intra,18.229460136695607
5598738020664996480,117.6213208672257,-29.935641573632953,,20.379675,20.870253,19.11365,intra,20.428109590700576
5598738295542903808,117.6106411440198,-29.91858602492021,,19.205048,,,intra,
5598738291248882944,117.61426667621444,-29.91458594927507,,17.815796,18.631193,16.870718,intra,17.86542656914472
5598738295551510528,117.6146765076043,-29.91145765993096,4104.445,15.618457,16.622974,14.615945,intra,15.762809997208059
5598737848875159168,117.61470882917183,-29.934568502845103,,19.789919,20.684856,18.745134,intra,19.904676368082196
5598737775852726912,117.57584818233742,-29.936415491006063,,17.785217,18.612877,16.89515,intra,17.822119587134075
5598738295551511168,117.61076530088324,-29.906247700353987,4454.0,16.347834,16.987686,15.574468,intra,16.322559751576573
5598738295551511936,117.61152616500824,-29.909229654025427,3994.0,16.568567,17.404644,15.65606,intra,16.61455214741542
5598738226832034944,117.62053453492672,-29.922947706513636,,17.138243,18.234663,16.08503,intra,17.355149528834964
5598738295551755008,117.6117367232923,-29.921436313721557,,19.086145,19.875614,18.080297,intra,19.146929021007114
5598738226832035712,117.62204261157359,-29.92661009932399,4858.3223,14.323083,14.821475,13.657333,intra,14.280031996435566
5598737088657960192,117.53044216887513,-29.936841458736517,,19.210915,20.068956,18.183474,intra,19.30390544489101
5598737878931960448,117.58987602013084,-29.931297059563214,,19.20656,20.09841,18.06641,intra,19.36263776896512
5598738016370894080,117.62034955772654,-29.93518499258043,,20.448318,20.839567,19.282913,intra,20.44633993016966
5598737092953665536,117.53354416989518,-29.941066341509185,,20.88057,21.683893,19.545225,intra,21.09140867554058
5598738261183140736,117.6227012879579,-29.913857908264482,,20.493284,20.889273,19.443321,intra,20.472435202661245
5598738291248856576,117.60819800436435,-29.920991168753417,,19.906483,20.670635,18.923506,intra,19.952027670375255
5598737848875159552,117.6178181129767,-29.93612964512164,,20.283323,20.971424,19.30668,intra,20.305879815738244
5598737844572209024,117.60105478328578,-29.934376123080593,,18.97509,19.95833,17.957308,intra,19.116683204682918
5598737814515422208,117.60509606702914,-29.94319418811391,,20.499737,21.257557,19.394075,intra,20.58441671417775
5598738226832035968,117.61795171897816,-29.92063911552542,4306.375,16.899529,17.608984,16.051828,intra,16.897650627476565
5598737848875231872,117.60724493728642,-29.928960146075035,,20.52901,20.027233,19.042475,intra,20.488809613028803
5598738295551513856,117.60808966190505,-29.907955626649127,4882.0947,15.833385,16.3382,15.150824,intra,15.790870966307955
5598737844572206592,117.60802689999078,-29.93486325753127,,20.07355,21.045311,18.916487,intra,20.279011813458897
5598737294816431616,117.52159173536626,-29.925729099984743,,19.870829,20.723976,18.940048,intra,19.927889343257295
5598737642716491008,117.61974412742453,-29.941218414560854,5000.63,14.999383,15.445645,14.372808,intra,14.95628046271552
5598737917594398464,117.60425877002568,-29.921050972166604,,17.290274,17.92178,16.36339,intra,17.288641254063585
5598737913291718912,117.59671770614985,-29.92539189508274,,18.601404,19.464428,17.69288,intra,18.654502619679267
5598738501701407872,117.56322687698209,-29.944857227602082,,20.575413,21.263094,19.374113,intra,20.669752561237946
5598737913291720576,117.58749024044772,-29.924999272482793,,19.798103,20.456568,18.784246,intra,19.82261616678904
5598737092952169472,117.53295426674264,-29.943776819581643,,18.917305,19.61817,17.983894,intra,18.932313026482902
5598737917594402560,117.5953568993728,-29.92119702961184,,18.08018,19.411879,16.895027,intra,18.550861797707725
5598737363535912192,117.51742967505982,-29.926369771588327,,18.000885,19.05092,16.947086,intra,18.19299535228715
5598738222529368320,117.61544375918766,-29.924307246279508,,18.122374,18.963339,17.207163,intra,18.17067722871733
