source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
6758966467239030016,289.4363279565948,-30.043296585551186,,20.150597,20.471418,19.342056,intra,20.107145013097444
6758963061320650240,289.4664772498144,-30.09252994998891,,18.754927,19.128735,18.16343,intra,18.715737812610087
6758957018309071872,289.42188625927963,-30.134872712562814,,20.843687,21.203423,19.852457,intra,20.811390453266085
6758960866593950848,289.2867589085321,-30.09275058348249,,19.982922,20.148708,19.107582,intra,19.94054124702903
6758957121388287104,289.43513474959195,-30.13924585688944,,20.346931,20.564667,19.410372,intra,20.303717854714733
6758957018304646144,289.4274865795408,-30.147033376717555,,19.970316,19.51019,18.925072,intra,19.97411582546022
6758961240259139712,289.28843662348,-30.064033168910175,,17.94378,18.498995,17.00983,intra,17.929569393793518
6758960866593950592,289.2894930688032,-30.090024791574052,,19.905167,20.991879,18.783653,intra,20.15591957881328
6758957018309072256,289.431431507532,-30.141789501844197,,20.655926,20.782938,19.744867,intra,20.613634259616642
6758961412057851392,289.3337128139991,-30.054020884385118,,18.420292,18.935974,17.716969,intra,18.378863088335716
6758959934594518784,289.3170131801624,-30.142903173980475,,19.5006,19.88115,18.661821,intra,19.459184345123422
6758960076325786112,289.3376094778457,-30.109832259358836,,20.436718,20.549673,19.664127,intra,20.403002054542895
6758966364158423680,289.4212143548928,-30.05202817134886,,20.746025,20.900057,20.13142,intra,20.723942247824564
6758957018304647040,289.42159925338035,-30.14293296202119,,19.480583,20.475056,18.333248,intra,19.693150810823095
6758960484344843008,289.3591011651681,-30.09211740983705,,19.49656,19.703426,18.992489,intra,19.481674138828573
6758963301838818048,289.4359699181105,-30.093456051755545,,19.451199,20.160456,18.726847,intra,19.42862114317002
6758961210199104640,289.3054696625193,-30.060649713712227,5415.5,15.406686,15.7818985,14.859963,intra,15.37021312304166
6758963233119340672,289.45324492852995,-30.094352884043175,,19.6949,20.11699,19.083658,intra,19.652753039470493
6758957190108003200,289.40761547234496,-30.13812977077757,,20.78506,20.956884,19.91141,intra,20.74255841979391
