source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
6116297003059708800,212.98098429693422,-39.78503327568081,,18.636177,19.33545,17.7598,intra,18.638062680039567
6116282541905701376,213.08320455385206,-39.956216483921416,,21.016329,,,intra,
6116283911999250176,213.01583427172145,-39.89155337715489,,19.867052,19.94675,19.41155,intra,19.87930082984176
6116296144066221056,212.99660280941595,-39.80960745391819,,18.191017,18.509048,17.662516,intra,18.160723816847458
6116296178425960320,213.0078702274332,-39.807487866964756,,20.069908,20.204014,19.283016,intra,20.0335007511587
6116290096752266752,213.08377413585094,-39.81273504225174,,18.310041,18.79821,17.70854,intra,18.26670725381425
6116296144066220800,212.98577856144837,-39.80935629064084,,19.683802,20.225725,18.731754,intra,19.670386568762094
6116283843279771264,213.02089729598669,-39.89346517844739,,19.312311,20.452524,18.145887,intra,19.625428246661095
6116283740200556416,213.0807303158963,-39.894510780768,,18.810474,19.98648,17.687489,intra,19.118492883923913
6116282129587513344,213.0591829618058,-39.97647405348998,,20.364634,20.702112,19.636505,intra,20.321663328285496
6116283774560291200,213.0571884351161,-39.896495766272565,,19.297499,20.062853,18.419237,intra,19.31476745071302
6116295250712909824,212.9852501778691,-39.89198114294461,,20.576752,20.659914,20.211367,intra,20.604910918492653
6116283160379665664,213.0256088708435,-39.94997875218333,,20.702192,21.054377,19.616787,intra,20.68016379536447
6116283400897832064,212.98160333177546,-39.92140103914753,,19.139435,19.499413,18.471474,intra,19.097462677267313
6116296109706486016,213.01686332779983,-39.8064869092534,,17.618458,18.162,16.932802,intra,17.577467157310924
6116283332178355968,213.00207442730692,-39.93509686470676,,20.824574,20.344786,20.230368,intra,20.92557987087537
6116289890593784064,213.07613590171238,-39.8525741803279,,19.032396,19.322542,18.515905,intra,19.006084656899134
6116282163947265280,213.0686954227756,-39.96207683087519,,19.671389,19.994278,18.968672,intra,19.629495472471095
6116283774560304384,213.0631921747061,-39.88721165314828,,18.21584,19.830206,16.904625,intra,19.09679771773083
6116289688734863744,213.08149766322367,-39.866128202851044,5179.1826,15.145743,15.5833025,14.527958,intra,15.102992793060611
6116296148360851456,212.99662010436987,-39.81275374253044,,19.91791,19.717518,19.254833,intra,19.94337157560406
6116290131112012288,213.0859902071372,-39.8073808561771,,19.835983,19.990143,19.231237,intra,19.81504948499873
6116296178425967744,212.99969689086018,-39.80307893465297,,18.927322,19.093206,18.106285,intra,18.88701725327803
6116290101046937856,213.08125829719464,-39.81422271367605,,20.786161,21.085007,19.96177,intra,20.74268762212439
6116283813214773888,213.06994080812822,-39.872361893781125,,20.86474,21.911207,19.72738,intra,21.101105698723675
6116283705840825856,213.0695163020046,-39.888417365740644,,19.573814,19.87663,18.856016,intra,19.532095637933327
6116283435262657408,213.00778630358752,-39.91873766987741,,20.62888,21.245075,20.24089,intra,20.58780088571473
6116296178425967104,213.00770506655184,-39.80327295693465,,19.048792,19.3779,18.601763,intra,19.02584176862564
6116283435257579904,213.00030113104944,-39.91804661858925,,20.221546,21.35885,18.983578,intra,20.5823808305938
6116283911999252736,213.0129598448559,-39.89137788077921,,18.527504,18.905699,17.816992,intra,18.484180603528216
6116283847579518336,213.02914507159696,-39.90329212747471,,18.395878,18.871544,17.762566,intra,18.352411136807884
6116283847579518464,213.02969565027857,-39.89965397100791,5601.0,14.991651,15.356069,14.462429,intra,14.957284949095028
6116296178425974656,213.00669083592513,-39.796144868474336,,19.936235,20.425812,19.100079,intra,19.90159928352147
6116283774560300032,213.05736372288374,-39.89049466703134,,19.782434,20.267107,18.479292,intra,19.840756670617807
6116281614191402112,212.9866163854123,-39.97009853895704,,19.189844,19.482521,18.46804,intra,19.148353043871136
6116296178425971968,213.00932021653279,-39.79923365604473,,20.647041,,,intra,
