source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
2552303969418916736,15.588424014467956,5.24958459156555,,20.892262,20.58593,19.469265,intra,20.848781868716408
2552328502271727616,15.581934652461264,5.300497915609267,,19.327492,20.255085,18.033812,intra,19.586110986399596
2552309089019557760,15.47416925178504,5.3307503941976515,,19.413654,20.28796,18.2714,intra,19.56243401893756
2552308951580605056,15.414961551111366,5.3328832770698975,,19.26358,20.063755,18.20601,intra,19.346141004202966
2552328399192511616,15.631631280832407,5.297721484804941,,17.875177,18.510164,17.073399,intra,17.853034262202556
2552328502271726336,15.573813164945872,5.296484453181152,,19.410946,20.818121,18.042612,intra,20.124418463748313
2552328708430163584,15.596966631559383,5.320582336625502,5017.445,17.010733,17.448166,16.39893,intra,16.968132447427962
2552307955148179328,15.50624745823191,5.287086488282896,4014.4,16.945446,18.073538,15.875786,intra,17.189971032796695
2552305034570418304,15.570319063476983,5.288198715136747,,19.269516,20.145542,18.054964,intra,19.45471653997437
2552308573623471488,15.450197731250737,5.290718439081716,,20.81837,,,intra,
2552305103289897984,15.562824005584451,5.297166006676634,,17.095806,17.855658,16.21453,intra,17.112467700039378
2552308955876104832,15.426324495393615,5.339445579270128,5289.6665,15.757461,16.136404,15.1940155,intra,15.719628637500863
2552308401825027200,15.518899887534877,5.336344368508683,,20.445614,21.071465,19.088987,intra,20.578834956565466
2552331663367666816,15.585913031732284,5.3343533806245285,,18.35735,19.85123,17.08445,intra,19.061699301736425
2552305103289897856,15.547770070714149,5.2965300543688,,19.67186,20.31608,18.514074,intra,19.734866524480896
2552309299473488768,15.459462209225522,5.3368676600430875,,19.463371,20.758638,18.164503,intra,20.000742039802464
2552328742789903872,15.597363851294931,5.330497620618616,,20.330015,20.828949,19.173807,intra,20.350138211216045
2552308887156628608,15.425815601888148,5.323035078470995,4999.585,12.889668,13.419228,12.224688,intra,12.847363715461157
2552308646638460160,15.437467798408138,5.303506562459783,,19.829107,19.907852,19.220093,intra,19.817364571905152
2552308990235843968,15.463846809653925,5.309108312764205,,20.265015,20.347391,19.619923,intra,20.247974246602976
2552308230026091520,15.473691672397406,5.303479476762166,,18.447899,18.777573,17.887827,intra,18.413843104638513
2552304519174333696,15.503225538925994,5.251179043184831,,18.700825,19.093775,18.053415,intra,18.658466247017632
2552307856364610944,15.466135478447555,5.295460599975132,,21.191507,,,intra,
2552307615845903872,15.445289919202333,5.251809424105603,,21.040674,,,intra,
2552303935058780416,15.617170419810323,5.247344146411985,,19.47981,20.434692,18.11748,intra,19.800049945793454
2552303969418519424,15.589912780611266,5.249116286788785,,19.340157,20.172928,18.187414,intra,19.474733455880074
2552328644005627776,15.594710579755494,5.316766659279471,,20.133629,,,intra,
2552304725332765952,15.585012640586614,5.25880908898994,,18.081291,19.386522,16.87781,intra,18.545229785905907
2552307611550790400,15.447773388842146,5.264448602994931,,19.553806,20.347166,18.427309,intra,19.66037858434018
2552307405392355712,15.465941412196454,5.247329242385397,,20.71458,20.258516,18.710577,intra,20.710891858073595
2552307508471575680,15.503971497955371,5.265326963592973,,18.33529,18.98388,17.315357,intra,18.35881846068887
2552304897133086208,15.547745586089395,5.270755055165156,,21.251123,,,intra,
2552303969422559360,15.588703217563989,5.2478260988057714,,20.718672,20.736149,19.635593,intra,20.675245721425274
2552308474839768576,15.44142804711538,5.286635480068533,,19.100992,19.631266,18.124763,intra,19.089704267101972
2552307615846309760,15.443734938109799,5.259256681844563,,19.709612,20.303644,18.71968,intra,19.71324793728417
2552308921516366848,15.418617561403865,5.324056112380317,5744.0,14.517644,14.873958,14.001804,intra,14.485049331570249
2552308436184513664,15.416289965825214,5.275165877828364,,19.470375,19.645042,18.91495,intra,19.45299896791085
2552305000210676480,15.554971848654665,5.274280790015497,,19.87074,20.194178,18.81192,intra,19.841748016234494
2552309054659937280,15.46198049034694,5.326983726744722,,20.148382,20.977913,18.633392,intra,20.487400706204912
2552305107584846976,15.55708138510334,5.293936905124894,,19.53889,,,intra,
2552307508473120384,15.504157948780135,5.264792966331082,,19.983515,,,intra,
