source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
3631236420310188800,202.13609212191506,-6.98760414933961,,19.413202,18.926918,17.511583,intra,19.388198473223387
3631232434580049792,202.31127548456783,-7.025711515174836,,21.122093,,,intra,
3631607741707082624,202.32507278650988,-7.0126059628760755,,20.07877,20.29913,19.398802,intra,20.043882591294064
3631232705162773504,202.2927166430189,-7.0055415805717605,,19.950047,20.23305,19.293083,intra,19.91236833571513
3631220683549655936,202.32025741958986,-7.034368664565997,,21.101336,,,intra,
3631232121047251456,202.23591385375272,-7.052384976742133,,18.98026,20.71488,17.65397,intra,20.03004974335389
3631231399492706560,202.16691873034284,-7.053622627150206,,18.856495,19.243633,18.282171,intra,18.817520930438842
3631609017312986752,202.30794476041353,-6.950829558604601,,18.328987,18.938349,17.60725,intra,18.29482466466067
3631609116096625920,202.26362461964806,-6.964027213985227,,19.897715,19.987976,19.397537,intra,19.900647150642147
3631233740250110720,202.2135814955681,-6.986265367149198,,20.685581,21.005732,19.266844,intra,20.72865372894785
3631231674370614784,202.14241350158923,-7.043710931933163,,18.499863,19.46075,17.491001,intra,18.627465222118882
3631231640010876032,202.13152819672092,-7.047790502282718,,18.54374,18.799063,17.988665,intra,18.517032985847198
3631237000130076800,202.1498961026587,-6.956496260538214,,19.502384,20.179754,18.327625,intra,19.58289030866181
3631232361565382272,202.2874706094512,-7.043114794790329,,18.855299,19.184143,18.23123,intra,18.816821473699463
3631232842601718144,202.20459518950247,-7.05295973023786,,19.496098,19.480114,18.887594,intra,19.498692580256
3631608982953247744,202.3075206902123,-6.963295957468444,5087.0,16.507044,16.945677,15.903988,intra,16.464647213465906
3631232155406951168,202.23814845191282,-7.048758694510886,,19.112366,20.131388,17.917963,intra,19.366238676146125
3631231399492706432,202.16247207027908,-7.056612104104067,,19.468376,18.889187,17.448914,intra,19.446722538310297
3631608227039003264,202.3140725590547,-6.972191893835041,,17.498808,17.81958,16.973337,intra,17.46854193187742
3631608914233770752,202.26506796746656,-6.970171415693328,4766.6665,14.699079,15.348284,13.925676,intra,14.67502178000141
3631233083119889664,202.1666810109484,-7.0394904561748834,,18.16542,18.864117,17.323687,intra,18.16028976665877
3631233632875709568,202.22117842707712,-7.005439559166337,,20.79836,20.610723,20.109064,intra,20.816587372049124
3631608914233770368,202.26810606184958,-6.971690654607794,5042.0,14.513852,14.9787655,13.895069,intra,14.47058810470645
3631236209856086912,202.15348992829155,-7.006796351505503,,19.446083,19.610027,18.697962,intra,19.410315528335513
3631233323638064896,202.19546008174572,-7.00208408324798,,18.506649,19.734938,17.328959,intra,18.889985759293193
3631234663667854976,202.11249736016097,-7.034960540598652,,18.348188,18.756166,17.657173,intra,18.304772236065862
3631232430284862592,202.30743643206583,-7.028382688020908,,17.949636,18.343994,17.30956,intra,17.907454646758012
3631233151839368960,202.1622835146267,-7.026804364527832,,19.033072,19.598803,18.218493,intra,19.003861098464792
