source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
5060795222264067968,52.19349782876334,-26.881004991307833,,21.031282,,,intra,
5060794706870174848,52.11831788124564,-26.873628169518557,5791.3335,13.419407,13.769313,12.907748,intra,13.387738795113906
5060793431262029312,52.123065951413686,-26.94739539783809,,19.663269,20.49346,18.554508,intra,19.777704491403945
5060795909458835968,52.143472192281436,-26.883275177670093,,21.085634,,,intra,
5060788041078900992,52.045121635602925,-26.961157361255108,,21.23919,,,intra,
5060793809219151872,52.10791860469846,-26.944333829661517,,18.704927,19.769712,17.586493,intra,18.940939553971514
5060790304525835776,52.21296526215758,-26.95584711744877,,19.434357,18.672728,17.347534,intra,19.39967444801318
5060795875098935296,52.169338938628854,-26.883218550383134,,18.905218,20.036171,17.56735,intra,19.336874788930526
5060793637420451712,52.07002195523094,-26.973725198794664,,19.390287,20.949453,18.046648,intra,20.24451241633402
5060793087664637312,52.172353670864794,-26.975520518664606,,18.782501,19.220558,18.109303,intra,18.73902783499211
5060793053304903936,52.11724918766948,-26.959668834487584,,20.591026,20.928083,19.932642,intra,20.550326041473916
5060793740499673216,52.080308716931896,-26.953443240911238,,19.06717,19.83257,18.075191,intra,19.115843587799578
5060794324615290880,52.142907549936034,-26.92084739680446,,18.943815,19.005894,18.601204,intra,18.980576667584288
5060806286099674496,52.078598085971876,-26.897215554512638,,20.972034,,,intra,
5060793504277152000,52.16421803489464,-26.93407636452185,,20.954817,20.824953,19.62034,intra,20.912843206468022
5060794741227732736,52.20663358744748,-26.925313599585056,,21.265478,,,intra,
5060806286099674752,52.078180531046605,-26.89819823644463,,19.764238,,,intra,
5060792988883279488,52.13057681605297,-26.97043181796014,5847.0,15.898196,16.214586,15.414116,intra,15.872542451040298
5060795149249024384,52.21692968477028,-26.892071020242774,,19.359652,20.05722,18.393133,intra,19.382040690380588
5060794878668863616,52.23439759701956,-26.913652662871446,5063.15,13.614869,14.068131,13.018921,intra,13.572269113673755
5060791717570756736,52.230819990964434,-26.947666817439437,,21.195572,,,intra,
5060795943820753664,52.165146734921024,-26.872378927966494,,19.574831,19.57031,19.093363,intra,19.597610511843254
5060795119187033088,52.182066799703385,-26.894919043088727,,17.499119,17.906208,16.91175,intra,17.458463344846106
5060791923731364480,52.23631812206051,-26.930100863017365,,18.150759,18.492981,17.6025,intra,18.11664419131817
5060795840741539712,52.1640966234164,-26.884690626659356,4356.3335,16.956736,17.650171,16.13422,intra,16.947104457351912
5060794466351111168,52.0926802131374,-26.911975327686545,,21.541874,,,intra,
5060793916594086528,52.05213421669881,-26.955632967394564,,21.15483,,,intra,
5060805839423085568,52.03409072744405,-26.910418611612634,,19.79828,21.043543,18.562656,intra,20.23956817734133
5060790171382531456,52.185719162883906,-26.966603441161453,,20.55196,20.999943,19.38259,intra,20.562992225779105
5060794840011372160,52.21283200033596,-26.909022833278335,,19.968018,20.946796,18.690475,intra,20.248372179984305
5060794530773729024,52.08389899656336,-26.901983322974093,,18.616417,19.278923,17.838228,intra,18.594822796252874
5060794324615293312,52.13983480383963,-26.915651407817403,,19.588255,20.106075,18.782442,intra,19.553437542024625
5060794187176333312,52.11323379626299,-26.93364478678802,,19.17494,19.496983,18.33772,intra,19.13180382294222
5060791816354387712,52.23409060126373,-26.929432992952705,,19.257803,20.302528,18.1277,intra,19.48896831648166
5060794771291888512,52.22287811411354,-26.92570713138839,,19.139,20.153206,18.044643,intra,19.333604239950795
5060794805651627392,52.195613418446584,-26.92293075646743,,19.239264,20.241322,18.043997,intra,19.483536798819998
5060794908730851968,52.240415854775094,-26.900666788340608,,20.226366,20.807737,19.30528,intra,20.214382741749773
5060793465621825792,52.14323324977051,-26.9398768746283,,20.382967,21.236137,19.284966,intra,20.502554482229502
5060806423538922624,52.09786402379248,-26.879580033352617,,21.316982,,,intra,
5060794668212691840,52.107320560319025,-26.883232988760273,,18.854746,19.457415,18.073439,intra,18.825948551210793
5060806178725046144,52.04704466211956,-26.880249505825095,,20.135063,21.352278,18.81294,intra,20.62464835348203
5060805736346196864,52.03925641429861,-26.935222746698884,,20.202492,20.419178,19.179535,intra,20.161995299864568
5060793229401425408,52.19287595939751,-26.957672686906847,4966.6367,15.009485,15.511515,14.365646,intra,14.966163724211777
5060806354821483904,52.05955788542175,-26.881316578858918,5047.29,15.995923,16.482756,15.354302,intra,15.95246691965703
5060792782724829568,52.131573777771855,-26.97655880598844,5120.75,14.51775,14.955746,13.927408,intra,14.475764397475755
