source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
6487262536822603776,351.6916093919661,-61.73286264054473,,21.072117,,,intra,
6487268412337879552,351.688409537166,-61.721469499158516,,19.888418,20.146708,19.323078,intra,19.860352251774522
6487268274898925696,351.767341412558,-61.71769245374033,,17.972446,18.924345,16.977264,intra,18.09029847117637
6487221236417082112,351.7706043859928,-61.73745096577759,,18.151655,18.435862,17.67237,intra,18.1301765535992
6487268446697638912,351.6808810569049,-61.700568011366364,,20.236374,20.8073,19.395456,intra,20.210925182494517
6487214746722029824,351.753456252145,-61.82563133617112,,20.996494,21.380602,19.77895,intra,21.003974552863745
6487268412337882880,351.6664494442888,-61.71450372617234,,18.772285,19.0164,18.354446,intra,18.764205837328998
6487268828950724224,351.75477609283587,-61.664498176489474,5799.0,14.978355,15.307369,14.489588,intra,14.950883435876973
6487268584136602752,351.707224238139,-61.690288697940474,,20.167032,21.337923,18.971478,intra,20.52153141617588
6487268755935296384,351.741944561708,-61.68899307289188,,20.333515,20.651218,19.621992,intra,20.291500048266048
6487261540391329024,351.730398408826,-61.83545895923884,,20.705372,21.046795,19.786186,intra,20.666006757123363
6487270340779315712,351.77428866254695,-61.649001281352824,,20.197058,20.789188,19.397068,intra,20.169201450263067
6487262227584922240,351.75221739119144,-61.77339949929313,,19.908735,20.713366,18.782679,intra,20.019739051640595
6487262158865444608,351.692379073522,-61.77371843229661,,20.711573,20.946112,20.29966,intra,20.705775307617355
6487221202057328640,351.7718483108308,-61.7517560923349,,21.068123,,,intra,
6487259998497978496,351.6809587466957,-61.868235235093955,,17.904364,18.416393,17.252207,intra,17.86131380786826
6487262193225193344,351.6922197245759,-61.76201277655863,,20.500639,21.37083,19.423885,intra,20.6184339608368
6487262369319920512,351.6726402731406,-61.7653065528135,6619.0776,11.045852,11.277708,10.689797,intra,11.04919557197045
6487268584136608640,351.7090429783811,-61.68552683394166,,19.644543,20.349136,18.702156,intra,19.662637175296872
6487260062922562816,351.73086215555895,-61.85457371671413,4412.777,16.865446,17.598116,16.035818,intra,16.864596339584427
6487262227584927104,351.7501438443233,-61.76909328229701,,20.503586,21.129354,19.629736,intra,20.491119601079987
6487268790295049344,351.74437939586335,-61.67766519398385,,19.131632,19.419987,18.592577,intra,19.103187696300363
