source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
2382220584437489152,350.46722306532433,-23.27165537918197,,18.406368,19.373493,17.463058,intra,18.509144864990414
2382209898558881280,350.6240307116819,-23.235378522579527,,19.081171,19.425318,18.540075,intra,19.047479796533228
2382220103401391616,350.5469251501496,-23.25312861018613,,20.232391,21.377928,19.088572,intra,20.534046613608936
2382220240840128000,350.5612434592076,-23.239069776915937,,17.26054,17.559778,16.810228,intra,17.240736453285066
2382221237272793216,350.5077691554882,-23.198402832335052,,20.38106,20.65877,20.038118,intra,20.379190306835916
2382209864199133440,350.608825257391,-23.2488810517635,,18.40087,18.880941,17.758602,intra,18.357394711992825
2382214983800144640,350.4370214559864,-23.25444556732321,,18.773247,19.021763,18.323917,intra,18.76011923794317
2382219725443842048,350.5315684714989,-23.263786667621016,6558.7754,10.28994,10.536146,9.927517,intra,10.289955466815504
2382209692400443264,350.64110048452625,-23.24728771926258,,17.98871,18.733135,17.175863,intra,17.986854683633986
2382221894402746240,350.6123727576428,-23.195708189908913,,18.400055,18.750391,17.839071,intra,18.364342061675718
2382220687516718720,350.4576651762558,-23.247904592687473,,19.736673,20.085234,19.420826,intra,19.728238185839697
2382222169280236288,350.5770603591323,-23.1770678110604,,20.259079,20.802326,18.322735,intra,20.699327164403876
2382208356665798784,350.59147948271027,-23.26571082940785,5376.5,15.590053,16.001778,15.029842,intra,15.550504498144393
2382220137760904448,350.5551955414001,-23.249942930828468,,19.824314,20.484108,18.896584,intra,19.828710472903065
2382220859315409280,350.4398972345353,-23.249261854515456,,20.108732,20.57648,19.452969,intra,20.065259267284546
2382222238000128384,350.6459930950675,-23.187598744965232,4384.775,16.547846,17.216516,15.524838,intra,16.577500147198144
2382224089131047168,350.43034599384805,-23.196867007918648,,20.767454,21.100212,20.481182,intra,20.765836624437085
2382224059065782016,350.460931131501,-23.193428791593593,,19.96314,19.330452,17.867716,intra,19.944760807125665
