source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,focal,lsst_r_mag
2634165358885515648,351.6798863206966,-3.785409646345097,,18.96402,19.99542,17.689274,intra,19.27680854964041
2634165530684208128,351.7344597745028,-3.7832657023358833,,19.779951,20.78014,18.456604,intra,20.104490081846674
2634164843489441792,351.77952770991214,-3.779260533230246,,19.280533,19.974735,18.545877,intra,19.25730914141679
2634258783014463232,351.83052983810734,-3.751453073933705,,18.867165,19.560814,17.996748,intra,18.866672212710913
2634165599403686400,351.76895764456833,-3.777788403655728,,20.65208,21.866993,19.869598,intra,20.79201819384133
2634260329202878592,351.79607545012226,-3.688954964954458,,20.536306,20.465654,19.806227,intra,20.528594650579727
2634258645575499392,351.8153020193043,-3.776539243481904,,20.027924,20.13002,19.368113,intra,20.0066332231104
2634165565043945728,351.7584124675347,-3.7861384639322004,,18.974424,19.39004,18.389349,intra,18.93349316575865
2634258439417529216,351.8303760154962,-3.780837058779702,,18.536922,18.575378,17.657015,intra,18.500700754224905
2634177904485393664,351.6741834801884,-3.7232520646451808,5781.0,13.831418,14.173075,13.332728,intra,13.801710686858282
2634177354729580416,351.63657440790945,-3.7620455112689397,3873.5,15.365,16.379135,14.356854,intra,15.51646583805639
2634178213723039232,351.62948809934295,-3.74798026504419,5601.0,16.977919,17.343592,16.449945,intra,16.943552395913763
2634177144275779840,351.68360764957566,-3.772432414836552,,18.826618,19.375174,18.003706,intra,18.796435557183237
2634165530685789184,351.7377943279236,-3.779650326142703,,20.465115,21.113972,19.037664,intra,20.643009796482353
2634177109916041216,351.6735786376719,-3.773046077647735,,19.712261,19.869991,19.441113,intra,19.744234843565213
2634165943001077248,351.74336873023776,-3.74234370393366,4274.0,15.852016,16.63126,14.988786,intra,15.869005533349814
2634178832198329088,351.67065471396927,-3.69663878366059,5371.0,12.1711235,12.577949,11.613054,intra,12.131957023005995
2634177281714733696,351.6446585502017,-3.7698841433982317,,19.567844,20.807146,18.23767,intra,20.083407596749257
2634177556592643968,351.701014161394,-3.749463561390633,,19.779703,21.111681,18.511639,intra,20.32237225313505
2634178793544715136,351.68373556161134,-3.6875979513049755,,20.758543,21.596586,19.356375,intra,21.028796722736775
2634259229691522304,351.84502908017794,-3.733966926988782,,20.674816,20.749105,19.289648,intra,20.655943549352358
2634258443712089472,351.8302175444147,-3.782347756232885,5389.0,12.241747,12.628403,11.709451,intra,12.205483979549259
2634260092979529472,351.8260408470278,-3.6996293049259914,4475.0,16.588734,17.191769,15.73985,intra,16.568747494561105
2634165839921858688,351.73649972254594,-3.759946303571965,,20.277767,20.680035,19.214432,intra,20.259823396358804
2634260230418482816,351.8399182636319,-3.684898468367615,4312.5,15.403253,16.195383,14.531351,intra,15.425627626706385
2634165534979582720,351.72887332116346,-3.779046835515775,,17.091665,17.678413,16.316404,intra,17.060483201163827
2634177934549769856,351.6970184615981,-3.7198628277451102,,18.365387,18.886198,17.643454,intra,18.325045870802356
2634177694031599872,351.732481429672,-3.7366345553745273,,19.43053,20.332453,18.303566,intra,19.585123812740026
2634259886821099392,351.7965134652536,-3.7200029010076743,5642.2676,15.575202,15.940145,15.049136,intra,15.541044976341821
2634177865830291968,351.65463195730666,-3.734551825462114,,20.540092,20.667921,19.98349,intra,20.528812432142992
2634259268345809408,351.84572528025353,-3.71956638745352,4859.63,10.985859,11.523609,10.338142,intra,10.943292606236815
2634178621744537984,351.6512607436893,-3.717203115930525,,18.644543,19.019873,18.106066,intra,18.60864872104199
2634178930982185472,351.6460861794319,-3.696106664573803,,19.63619,21.064478,18.30843,intra,20.329414159753373
2634258649870519168,351.8173854707365,-3.7733352950891397,,20.122469,20.802958,19.024002,intra,20.177927523130236
2634271805355328128,351.7210898783689,-3.7073283963767807,,20.67345,20.571806,19.939611,intra,20.669802927072997
